season,conf,w,l,wl,w_conf,l_conf,wl_conf,srs,sos,pts,pts_vs,ap_pre,ap_high,ap_final,ncaa_tournament,seed,coaches,seeded,year,is_ap_pre,is_ap_high,is_ap_final,pts_diff,school,pts_total
2010-11,OVC,12,21,0.364,6,12,0.333,-12.77,-5,68.6,74.4,30,30,30,0,20,Jason James,FALSE,2011,FALSE,FALSE,FALSE,-5.8,tennessee-martin,143
2009-10,OVC,4,25,0.138,1,17,0.056,-17.46,-2.06,64.1,76.4,30,30,30,0,20,Jason James,FALSE,2010,FALSE,FALSE,FALSE,-12.3,tennessee-martin,140.5
2008-09,OVC,22,10,0.688,14,4,0.778,0.06,-4.9,78.8,70.1,30,30,30,0,20,Bret Campbell,FALSE,2009,FALSE,FALSE,FALSE,8.7,tennessee-martin,148.9
2007-08,OVC,17,16,0.515,11,9,0.55,-8.24,-6.37,77.6,77.3,30,30,30,0,20,Bret Campbell,FALSE,2008,FALSE,FALSE,FALSE,0.3,tennessee-martin,154.9
2006-07,OVC,8,23,0.258,5,15,0.25,-13.91,-6.55,63.1,69.9,30,30,30,0,20,Bret Campbell,FALSE,2007,FALSE,FALSE,FALSE,-6.8,tennessee-martin,133
2005-06,OVC,13,15,0.464,9,11,0.45,-7.67,-5.06,72.9,73.8,30,30,30,0,20,Bret Campbell,FALSE,2006,FALSE,FALSE,FALSE,-0.9,tennessee-martin,146.7
2004-05,OVC,6,21,0.222,3,13,0.188,-15.3,-3.38,67.2,76.5,30,30,30,0,20,Bret Campbell,FALSE,2005,FALSE,FALSE,FALSE,-9.3,tennessee-martin,143.7
2003-04,OVC,10,18,0.357,5,11,0.313,-8.57,-2.72,72.8,76.4,30,30,30,0,20,Bret Campbell,FALSE,2004,FALSE,FALSE,FALSE,-3.6,tennessee-martin,149.2
2002-03,OVC,14,14,0.5,7,9,0.438,-8.03,-2.77,76.5,76.3,30,30,30,0,20,Bret Campbell,FALSE,2003,FALSE,FALSE,FALSE,0.2,tennessee-martin,152.8
2001-02,OVC,15,14,0.517,7,9,0.438,-7.58,-2.62,78,76.7,30,30,30,0,20,Bret Campbell,FALSE,2002,FALSE,FALSE,FALSE,1.3,tennessee-martin,154.7
2000-01,OVC,10,18,0.357,5,11,0.313,-9.89,-3.37,72.2,74.1,30,30,30,0,20,Bret Campbell,FALSE,2001,FALSE,FALSE,FALSE,-1.9,tennessee-martin,146.3
2015-16,SEC,28,9,0.757,13,5,0.722,18.45,8.45,76.4,66.4,30,5,15,4,3,Billy Kennedy,TRUE,2016,FALSE,TRUE,TRUE,10,texas-am,142.8
2014-15,SEC,21,12,0.636,11,7,0.611,10.73,5.91,67.8,62.9,30,30,30,0,20,Billy Kennedy,FALSE,2015,FALSE,FALSE,FALSE,4.9,texas-am,130.7
2013-14,SEC,18,16,0.529,8,10,0.444,5.5,3.62,64.7,62.8,30,30,30,0,20,Billy Kennedy,FALSE,2014,FALSE,FALSE,FALSE,1.9,texas-am,127.5
2012-13,SEC,18,15,0.545,7,11,0.389,6.5,4.86,63.7,62.1,30,30,30,0,20,Billy Kennedy,FALSE,2013,FALSE,FALSE,FALSE,1.6,texas-am,125.8
2011-12,Big 12,14,18,0.438,4,14,0.222,5.57,6.54,61.1,61.5,20,19,30,0,20,Billy Kennedy,FALSE,2012,TRUE,TRUE,FALSE,-0.4,texas-am,122.6
2010-11,Big 12,24,9,0.727,10,6,0.625,12.62,5.94,68.3,60.9,30,11,24,2,7,Mark Turgeon,TRUE,2011,FALSE,TRUE,TRUE,7.4,texas-am,129.2
2009-10,Big 12,24,10,0.706,11,5,0.688,15.24,9.8,71.4,64.5,30,16,23,2,5,Mark Turgeon,TRUE,2010,FALSE,TRUE,TRUE,6.9,texas-am,135.9
2008-09,Big 12,24,10,0.706,9,7,0.563,10.52,6.13,71.8,67.1,30,30,30,2,9,Mark Turgeon,TRUE,2009,FALSE,FALSE,FALSE,4.7,texas-am,138.9
2007-08,Big 12,25,11,0.694,8,8,0.5,16.2,7.46,70.8,61.6,16,9,30,2,9,Mark Turgeon,TRUE,2008,TRUE,TRUE,FALSE,9.2,texas-am,132.4
2006-07,Big 12,27,7,0.794,13,3,0.813,21.27,5.13,75.6,59.4,13,6,9,4,3,Billy Gillispie,TRUE,2007,TRUE,TRUE,TRUE,16.2,texas-am,135
2005-06,Big 12,22,9,0.71,10,6,0.625,13.19,4.77,68.7,60.3,30,30,30,2,12,Billy Gillispie,TRUE,2006,FALSE,FALSE,FALSE,8.4,texas-am,129
2004-05,Big 12,21,10,0.677,8,8,0.5,13.15,5.19,73.6,63.5,30,30,30,0,20,Billy Gillispie,FALSE,2005,FALSE,FALSE,FALSE,10.1,texas-am,137.1
2003-04,Big 12,7,21,0.25,0,16,0,-1.51,3.03,71.9,76.4,30,30,30,0,20,Melvin Watkins,FALSE,2004,FALSE,FALSE,FALSE,-4.5,texas-am,148.3
2002-03,Big 12,14,14,0.5,6,10,0.375,5.98,7.23,72,73.2,30,30,30,0,20,Melvin Watkins,FALSE,2003,FALSE,FALSE,FALSE,-1.2,texas-am,145.2
2001-02,Big 12,9,22,0.29,3,13,0.188,-3.03,6.91,65,73.9,30,30,30,0,20,Melvin Watkins,FALSE,2002,FALSE,FALSE,FALSE,-8.9,texas-am,138.9
2000-01,Big 12,10,20,0.333,3,13,0.188,-2.19,5.95,69.4,76.6,30,30,30,0,20,Melvin Watkins,FALSE,2001,FALSE,FALSE,FALSE,-7.2,texas-am,146
2015-16,Southland,25,8,0.758,15,3,0.833,-3.18,-5.44,73.6,69.9,30,30,30,0,20,Willis Wilson,FALSE,2016,FALSE,FALSE,FALSE,3.7,texas-am-corpus-christi,143.5
2014-15,Southland,20,14,0.588,13,5,0.722,-5.58,-6.43,66.6,64.5,30,30,30,0,20,Willis Wilson,FALSE,2015,FALSE,FALSE,FALSE,2.1,texas-am-corpus-christi,131.1
2013-14,Southland,18,16,0.529,14,4,0.778,-6.41,-6.69,69.1,68,30,30,30,0,20,Willis Wilson,FALSE,2014,FALSE,FALSE,FALSE,1.1,texas-am-corpus-christi,137.1
2012-13,Southland,6,23,0.207,5,13,0.278,-11.76,-3.65,60.2,67.7,30,30,30,0,20,Willis Wilson,FALSE,2013,FALSE,FALSE,FALSE,-7.5,texas-am-corpus-christi,127.9
2011-12,Southland,6,24,0.2,4,12,0.25,-12.21,-3.04,58.5,67.7,30,30,30,0,20,Willis Wilson,FALSE,2012,FALSE,FALSE,FALSE,-9.2,texas-am-corpus-christi,126.2
2010-11,Southland,10,21,0.323,5,11,0.313,-12.31,-2.09,62.7,70.8,30,30,30,0,20,Perry Clark,FALSE,2011,FALSE,FALSE,FALSE,-8.1,texas-am-corpus-christi,133.5
2009-10,Southland,17,15,0.531,10,6,0.625,-2.05,-2.83,68.3,66.2,30,30,30,0,20,Perry Clark,FALSE,2010,FALSE,FALSE,FALSE,2.1,texas-am-corpus-christi,134.5
2008-09,Southland,18,15,0.545,11,5,0.688,-3.49,-1.46,68.3,67.5,30,30,30,0,20,Perry Clark,FALSE,2009,FALSE,FALSE,FALSE,0.8,texas-am-corpus-christi,135.8
2007-08,Southland,9,20,0.31,6,10,0.375,-9.21,-2.82,64,70,30,30,30,0,20,Perry Clark,FALSE,2008,FALSE,FALSE,FALSE,-6,texas-am-corpus-christi,134
2006-07,Southland,26,7,0.788,14,2,0.875,3.07,-4.8,79.2,69.8,30,30,30,1,15,Ronnie Arrow,TRUE,2007,FALSE,FALSE,FALSE,9.4,texas-am-corpus-christi,149
2005-06,Ind,20,8,0.714,0,0,0,2.96,-5.7,82.4,67.4,30,30,30,0,20,Ronnie Arrow,FALSE,2006,FALSE,FALSE,FALSE,15,texas-am-corpus-christi,149.8
2004-05,Ind,20,8,0.714,0,0,0,-0.08,-5.48,75.1,64.9,30,30,30,0,20,Ronnie Arrow,FALSE,2005,FALSE,FALSE,FALSE,10.2,texas-am-corpus-christi,140
2003-04,Ind,15,11,0.577,0,0,0,-5.73,-4.64,73.1,70.8,30,30,30,0,20,Ronnie Arrow,FALSE,2004,FALSE,FALSE,FALSE,2.3,texas-am-corpus-christi,143.9
2002-03,Ind,14,15,0.483,0,0,0,-9.95,-5.25,76,77.5,30,30,30,0,20,Ronnie Arrow,FALSE,2003,FALSE,FALSE,FALSE,-1.5,texas-am-corpus-christi,153.5
2015-16,Big 12,12,21,0.364,2,16,0.111,4.07,8.62,66.9,71.5,30,30,30,0,20,Trent Johnson,FALSE,2016,FALSE,FALSE,FALSE,-4.6,texas-christian,138.4
2014-15,Big 12,18,15,0.545,4,14,0.222,11.1,5.32,68.2,62.4,30,25,30,0,20,Trent Johnson,FALSE,2015,FALSE,TRUE,FALSE,5.8,texas-christian,130.6
2013-14,Big 12,9,22,0.29,0,18,0,-1.33,7.9,63.6,72.5,30,30,30,0,20,Trent Johnson,FALSE,2014,FALSE,FALSE,FALSE,-8.9,texas-christian,136.1
2012-13,Big 12,11,21,0.344,2,16,0.111,-4.27,4.41,55,62.6,30,30,30,0,20,Trent Johnson,FALSE,2013,FALSE,FALSE,FALSE,-7.6,texas-christian,117.6
2011-12,MWC,18,15,0.545,7,7,0.5,1.72,3.44,72.2,72.1,30,30,30,0,20,Jim Christian,FALSE,2012,FALSE,FALSE,FALSE,0.1,texas-christian,144.3
2010-11,MWC,11,22,0.333,1,15,0.063,0.96,3.93,67.3,70.2,30,30,30,0,20,Jim Christian,FALSE,2011,FALSE,FALSE,FALSE,-2.9,texas-christian,137.5
2009-10,MWC,13,19,0.406,5,11,0.313,-0.25,4.15,67.8,70.9,30,30,30,0,20,Jim Christian,FALSE,2010,FALSE,FALSE,FALSE,-3.1,texas-christian,138.7
2008-09,MWC,14,17,0.452,5,11,0.313,2.23,3.96,63.8,64.1,30,30,30,0,20,Jim Christian,FALSE,2009,FALSE,FALSE,FALSE,-0.3,texas-christian,127.9
2007-08,MWC,14,16,0.467,6,10,0.375,-0.92,-0.37,67.9,67.8,30,30,30,0,20,Neil Dougherty,FALSE,2008,FALSE,FALSE,FALSE,0.1,texas-christian,135.7
2006-07,MWC,13,17,0.433,4,12,0.25,-1.59,2.11,63.1,66.8,30,30,30,0,20,Neil Dougherty,FALSE,2007,FALSE,FALSE,FALSE,-3.7,texas-christian,129.9
2005-06,MWC,6,25,0.194,2,14,0.125,-4.11,3.5,62.2,69.9,30,30,30,0,20,Neil Dougherty,FALSE,2006,FALSE,FALSE,FALSE,-7.7,texas-christian,132.1
2004-05,CUSA,21,14,0.6,8,8,0.5,5.43,3.54,70.4,68.1,30,30,30,0,20,Neil Dougherty,FALSE,2005,FALSE,FALSE,FALSE,2.3,texas-christian,138.5
2003-04,CUSA,12,17,0.414,7,9,0.438,1.39,4.98,66.9,70.5,30,30,30,0,20,Neil Dougherty,FALSE,2004,FALSE,FALSE,FALSE,-3.6,texas-christian,137.4
2002-03,CUSA,9,19,0.321,3,13,0.188,0.44,4.22,76.6,80.4,30,30,30,0,20,Neil Dougherty,FALSE,2003,FALSE,FALSE,FALSE,-3.8,texas-christian,157
2001-02,CUSA,16,15,0.516,6,10,0.375,4.42,4.22,85.3,82.5,30,30,30,0,20,Billy Tubbs,FALSE,2002,FALSE,FALSE,FALSE,2.8,texas-christian,167.8
2000-01,WAC,20,11,0.645,9,7,0.563,11.89,1.79,93.6,82.3,30,30,30,0,20,Billy Tubbs,FALSE,2001,FALSE,FALSE,FALSE,11.3,texas-christian,175.9
2015-16,Big 12,20,13,0.606,11,7,0.611,14.8,11.71,71.4,68.3,30,23,30,1,6,Shaka Smart,TRUE,2016,FALSE,TRUE,FALSE,3.1,texas,139.7
2014-15,Big 12,20,14,0.588,8,10,0.444,16.16,9.07,67.4,60.3,10,6,30,2,11,Rick Barnes,TRUE,2015,TRUE,TRUE,FALSE,7.1,texas,127.7
2013-14,Big 12,24,11,0.686,11,7,0.611,12.67,9.15,74.2,70.7,30,15,30,3,7,Rick Barnes,TRUE,2014,FALSE,TRUE,FALSE,3.5,texas,144.9
2012-13,Big 12,16,18,0.471,7,11,0.389,6.85,6.55,65.6,65.6,30,30,30,0,20,Rick Barnes,FALSE,2013,FALSE,FALSE,FALSE,0,texas,131.2
2011-12,Big 12,20,14,0.588,9,9,0.5,14,8.12,72.6,66.8,30,30,30,2,11,Rick Barnes,TRUE,2012,FALSE,FALSE,FALSE,5.8,texas,139.4
2010-11,Big 12,28,8,0.778,13,3,0.813,20.82,7.96,75,62.2,30,3,8,3,4,Rick Barnes,TRUE,2011,FALSE,TRUE,TRUE,12.8,texas,137.2
2009-10,Big 12,24,10,0.706,9,7,0.563,18.56,7.38,81.2,70,3,1,30,1,8,Rick Barnes,TRUE,2010,TRUE,TRUE,FALSE,11.2,texas,151.2
2008-09,Big 12,23,12,0.657,9,7,0.563,14.83,8.09,72.3,65.6,7,5,30,2,7,Rick Barnes,TRUE,2009,TRUE,TRUE,FALSE,6.7,texas,137.9
2007-08,Big 12,31,7,0.816,13,3,0.813,18.13,8.59,75.5,64.9,15,4,7,5,2,Rick Barnes,TRUE,2008,TRUE,TRUE,TRUE,10.6,texas,140.4
2006-07,Big 12,25,10,0.714,12,4,0.75,15.6,6.12,81.7,72.2,21,11,11,2,4,Rick Barnes,TRUE,2007,TRUE,TRUE,TRUE,9.5,texas,153.9
2005-06,Big 12,30,7,0.811,13,3,0.813,21.89,6.99,75.2,60.3,2,2,9,5,2,Rick Barnes,TRUE,2006,TRUE,TRUE,TRUE,14.9,texas,135.5
2004-05,Big 12,20,11,0.645,9,7,0.563,15.49,7.56,76.9,68.5,16,10,30,1,8,Rick Barnes,TRUE,2005,TRUE,TRUE,FALSE,8.4,texas,145.4
2003-04,Big 12,25,8,0.758,12,4,0.75,18.52,8.4,76.6,66.5,12,6,12,4,3,Rick Barnes,TRUE,2004,TRUE,TRUE,TRUE,10.1,texas,143.1
2002-03,Big 12,26,7,0.788,13,3,0.813,18.91,9.27,79.3,69.7,4,2,5,7,1,Rick Barnes,TRUE,2003,TRUE,TRUE,TRUE,9.6,texas,149
2001-02,Big 12,22,12,0.647,10,6,0.625,14.31,9.98,78.1,73.2,23,23,30,4,6,Rick Barnes,TRUE,2002,TRUE,TRUE,FALSE,4.9,texas,151.3
2000-01,Big 12,25,9,0.735,12,4,0.75,14.25,8.89,70.5,65,30,18,18,1,6,Rick Barnes,TRUE,2001,FALSE,TRUE,TRUE,5.5,texas,135.5
2015-16,SWAC,18,15,0.545,16,2,0.889,-4.64,-6.94,72.8,70.5,30,30,30,0,20,Mike Davis,FALSE,2016,FALSE,FALSE,FALSE,2.3,texas-southern,143.3
2014-15,SWAC,22,13,0.629,16,2,0.889,-5.98,-6.09,68.3,68.2,30,30,30,2,15,Mike Davis,TRUE,2015,FALSE,FALSE,FALSE,0.1,texas-southern,136.5
2013-14,SWAC,19,15,0.559,12,6,0.667,-8.41,-10.07,76,73.9,30,30,30,1,16,Mike Davis,TRUE,2014,FALSE,FALSE,FALSE,2.1,texas-southern,149.9
2012-13,SWAC,17,14,0.548,16,2,0.889,-2.09,-7.25,70.3,65.1,30,30,30,0,20,Mike Davis,FALSE,2013,FALSE,FALSE,FALSE,5.2,texas-southern,135.4
2011-12,SWAC,15,18,0.455,12,6,0.667,-10.26,-8.68,61.2,62.8,30,30,30,0,20,Tony Harvey,FALSE,2012,FALSE,FALSE,FALSE,-1.6,texas-southern,124
2010-11,SWAC,19,13,0.594,16,2,0.889,-10.14,-9.02,64.3,65.4,30,30,30,0,20,Tony Harvey,FALSE,2011,FALSE,FALSE,FALSE,-1.1,texas-southern,129.7
2009-10,SWAC,17,16,0.515,11,7,0.611,-11.12,-11.38,67.9,65.7,30,30,30,0,20,Tony Harvey,FALSE,2010,FALSE,FALSE,FALSE,2.2,texas-southern,133.6
2008-09,SWAC,7,25,0.219,7,11,0.389,-16.56,-7.46,64.5,73.6,30,30,30,0,20,Tony Harvey,FALSE,2009,FALSE,FALSE,FALSE,-9.1,texas-southern,138.1
2007-08,SWAC,7,25,0.219,6,12,0.333,-20.91,-9.03,62.8,74.7,30,30,30,0,20,Robert Moreland,FALSE,2008,FALSE,FALSE,FALSE,-11.9,texas-southern,137.5
2006-07,SWAC,14,17,0.452,9,9,0.5,-19.59,-11.7,65.1,71.2,30,30,30,0,20,Ronnie Courtney,FALSE,2007,FALSE,FALSE,FALSE,-6.1,texas-southern,136.3
2005-06,SWAC,8,22,0.267,6,12,0.333,-18.08,-6.37,68.7,77,30,30,30,0,20,Ronnie Courtney,FALSE,2006,FALSE,FALSE,FALSE,-8.3,texas-southern,145.7
2004-05,SWAC,11,15,0.423,9,9,0.5,-16.79,-13.23,65.8,68.7,30,30,30,0,20,Ronnie Courtney,FALSE,2005,FALSE,FALSE,FALSE,-2.9,texas-southern,134.5
2003-04,SWAC,14,15,0.483,10,8,0.556,-13.84,-12.98,66.1,66.3,30,30,30,0,20,Ronnie Courtney,FALSE,2004,FALSE,FALSE,FALSE,-0.2,texas-southern,132.4
2002-03,SWAC,18,13,0.581,11,7,0.611,-9.57,-11.21,73.2,71.5,30,30,30,1,16,Ronnie Courtney,TRUE,2003,FALSE,FALSE,FALSE,1.7,texas-southern,144.7
2001-02,SWAC,11,17,0.393,10,8,0.556,-20.35,-11.52,69.4,78.2,30,30,30,0,20,Ronnie Courtney,FALSE,2002,FALSE,FALSE,FALSE,-8.8,texas-southern,147.6
2000-01,SWAC,7,22,0.241,5,13,0.278,-21.23,-10.92,64.4,75.6,30,30,30,0,20,Robert Moreland,FALSE,2001,FALSE,FALSE,FALSE,-11.2,texas-southern,140
2015-16,Sun Belt,15,16,0.484,8,12,0.4,-5.36,-4.29,66,64.3,30,30,30,0,20,Danny Kaspar,FALSE,2016,FALSE,FALSE,FALSE,1.7,texas-state,130.3
2014-15,Sun Belt,14,17,0.452,7,13,0.35,-5.25,-3.36,61.5,59.8,30,30,30,0,20,Danny Kaspar,FALSE,2015,FALSE,FALSE,FALSE,1.7,texas-state,121.3
2013-14,Sun Belt,8,23,0.258,4,14,0.222,-7.74,-1.4,61.4,66,30,30,30,0,20,Danny Kaspar,FALSE,2014,FALSE,FALSE,FALSE,-4.6,texas-state,127.4
2012-13,WAC,12,22,0.353,5,13,0.278,-6.36,-0.9,70.5,75.2,30,30,30,0,20,Doug Davalos,FALSE,2013,FALSE,FALSE,FALSE,-4.7,texas-state,145.7
2011-12,Southland,13,17,0.433,5,11,0.313,-8.66,-5.31,76.4,74.8,30,30,30,0,20,Doug Davalos,FALSE,2012,FALSE,FALSE,FALSE,1.6,texas-state,151.2
2010-11,Southland,16,16,0.5,10,6,0.625,-7.65,-5.89,78.3,78.4,30,30,30,0,20,Doug Davalos,FALSE,2011,FALSE,FALSE,FALSE,-0.1,texas-state,156.7
2009-10,Southland,15,16,0.484,9,7,0.563,-7.38,-3.3,77.2,77.8,30,30,30,0,20,Doug Davalos,FALSE,2010,FALSE,FALSE,FALSE,-0.6,texas-state,155
2008-09,Southland,14,16,0.467,7,9,0.438,-4.73,-3.93,81.5,77.3,30,30,30,0,20,Doug Davalos,FALSE,2009,FALSE,FALSE,FALSE,4.2,texas-state,158.8
2007-08,Southland,13,16,0.448,6,10,0.375,-9.8,-5.35,83.6,84.8,30,30,30,0,20,Doug Davalos,FALSE,2008,FALSE,FALSE,FALSE,-1.2,texas-state,168.4
2006-07,Southland,9,20,0.31,4,12,0.25,-17.47,-6.11,77.6,85.4,30,30,30,0,20,Doug Davalos,FALSE,2007,FALSE,FALSE,FALSE,-7.8,texas-state,163
2005-06,Southland,3,24,0.111,1,15,0.063,-14.94,-3.2,63.7,75.1,30,30,30,0,20,Dennis Nutt,FALSE,2006,FALSE,FALSE,FALSE,-11.4,texas-state,138.8
2004-05,Southland,14,14,0.5,8,8,0.5,-9.75,-5.52,68.4,69.1,30,30,30,0,20,Dennis Nutt,FALSE,2005,FALSE,FALSE,FALSE,-0.7,texas-state,137.5
2003-04,Southland,13,15,0.464,8,8,0.5,-9.19,-7.01,69,69,30,30,30,0,20,Dennis Nutt,FALSE,2004,FALSE,FALSE,FALSE,0,texas-state,138
2002-03,Southland,17,12,0.586,11,9,0.55,-4.45,-7.59,72.6,67.3,30,30,30,0,20,Dennis Nutt,FALSE,2003,FALSE,FALSE,FALSE,5.3,texas-state,139.9
2001-02,Southland,12,16,0.429,10,10,0.5,-8.93,-6.55,74.6,75.1,30,30,30,0,20,Dennis Nutt,FALSE,2002,FALSE,FALSE,FALSE,-0.5,texas-state,149.7
2000-01,Southland,13,15,0.464,10,10,0.5,-13.59,-8.99,70.1,71.8,30,30,30,0,20,Dennis Nutt,FALSE,2001,FALSE,FALSE,FALSE,-1.7,texas-state,141.9
2015-16,Big 12,19,13,0.594,9,9,0.5,12.41,10.25,72,69.9,30,30,30,1,8,Tubby Smith,TRUE,2016,FALSE,FALSE,FALSE,2.1,texas-tech,141.9
2014-15,Big 12,13,19,0.406,3,15,0.167,3.77,7.2,60.9,64.3,30,30,30,0,20,Tubby Smith,FALSE,2015,FALSE,FALSE,FALSE,-3.4,texas-tech,125.2
2013-14,Big 12,14,18,0.438,6,12,0.333,8.61,8.61,68.4,68.4,30,30,30,0,20,Tubby Smith,FALSE,2014,FALSE,FALSE,FALSE,0,texas-tech,136.8
2012-13,Big 12,11,20,0.355,3,15,0.167,-3.11,4.31,65.4,72.8,30,30,30,0,20,Chris Walker,FALSE,2013,FALSE,FALSE,FALSE,-7.4,texas-tech,138.2
2011-12,Big 12,8,23,0.258,1,17,0.056,-2.61,6.1,59.5,68.2,30,30,30,0,20,Billy Gillispie,FALSE,2012,FALSE,FALSE,FALSE,-8.7,texas-tech,127.7
2010-11,Big 12,13,19,0.406,5,11,0.313,4.02,6.18,73.2,75.3,30,30,30,0,20,Pat Knight,FALSE,2011,FALSE,FALSE,FALSE,-2.1,texas-tech,148.5
2009-10,Big 12,19,16,0.543,4,12,0.25,7.97,8.47,76.7,76.1,30,16,30,0,20,Pat Knight,FALSE,2010,FALSE,TRUE,FALSE,0.6,texas-tech,152.8
2008-09,Big 12,14,19,0.424,3,13,0.188,5.04,8.04,77.7,79,30,30,30,0,20,Pat Knight,FALSE,2009,FALSE,FALSE,FALSE,-1.3,texas-tech,156.7
2007-08,Big 12,16,15,0.516,7,9,0.438,7.35,7.62,69.9,69.3,30,30,30,0,20,Bob Knight,FALSE,2008,FALSE,FALSE,FALSE,0.6,texas-tech,139.2
2006-07,Big 12,21,13,0.618,9,7,0.563,9.71,7.16,71.7,69.1,30,30,30,1,10,Bob Knight,TRUE,2007,FALSE,FALSE,FALSE,2.6,texas-tech,140.8
2005-06,Big 12,15,17,0.469,6,10,0.375,6.31,6.56,68.3,68.6,30,30,30,0,20,Bob Knight,FALSE,2006,FALSE,FALSE,FALSE,-0.3,texas-tech,136.9
2004-05,Big 12,22,11,0.667,10,6,0.625,16.24,9.11,76.8,69.3,30,24,24,4,6,Bob Knight,TRUE,2005,FALSE,TRUE,TRUE,7.5,texas-tech,146.1
2003-04,Big 12,23,11,0.676,9,7,0.563,14.71,8.21,73.2,66.7,30,13,30,2,8,Bob Knight,TRUE,2004,FALSE,TRUE,FALSE,6.5,texas-tech,139.9
2002-03,Big 12,22,13,0.629,6,10,0.375,14.8,8.29,72.7,66.1,30,23,30,0,20,Bob Knight,FALSE,2003,FALSE,TRUE,FALSE,6.6,texas-tech,138.8
2001-02,Big 12,23,9,0.719,10,6,0.625,14.72,7.22,79.1,71.6,30,20,30,1,6,Bob Knight,TRUE,2002,FALSE,TRUE,FALSE,7.5,texas-tech,150.7
2000-01,Big 12,9,19,0.321,3,13,0.188,0.12,5.49,68.5,73.9,30,30,30,0,20,James Dickey,FALSE,2001,FALSE,FALSE,FALSE,-5.4,texas-tech,142.4
2015-16,Sun Belt,24,11,0.686,13,7,0.65,5.02,-3.42,78.9,69.1,30,30,30,0,20,Scott Cross,FALSE,2016,FALSE,FALSE,FALSE,9.8,texas-arlington,148
2014-15,Sun Belt,16,15,0.516,10,10,0.5,-3.59,-2.76,71.6,71.2,30,30,30,0,20,Scott Cross,FALSE,2015,FALSE,FALSE,FALSE,0.4,texas-arlington,142.8
2013-14,Sun Belt,15,17,0.469,9,9,0.5,-4.92,-0.92,76.3,77.8,30,30,30,0,20,Scott Cross,FALSE,2014,FALSE,FALSE,FALSE,-1.5,texas-arlington,154.1
2012-13,WAC,19,14,0.576,11,7,0.611,0.58,-0.9,64.3,62.8,30,30,30,0,20,Scott Cross,FALSE,2013,FALSE,FALSE,FALSE,1.5,texas-arlington,127.1
2011-12,Southland,24,9,0.727,15,1,0.938,3.35,-5.09,76.9,67.6,30,30,30,0,20,Scott Cross,FALSE,2012,FALSE,FALSE,FALSE,9.3,texas-arlington,144.5
2010-11,Southland,13,16,0.448,7,9,0.438,-7.59,-5.47,70.9,68.7,30,30,30,0,20,Scott Cross,FALSE,2011,FALSE,FALSE,FALSE,2.2,texas-arlington,139.6
2009-10,Southland,16,14,0.533,8,8,0.5,-8.06,-3.97,73.9,73.5,30,30,30,0,20,Scott Cross,FALSE,2010,FALSE,FALSE,FALSE,0.4,texas-arlington,147.4
2008-09,Southland,16,14,0.533,9,7,0.563,-2.37,-3.37,78,74.1,30,30,30,0,20,Scott Cross,FALSE,2009,FALSE,FALSE,FALSE,3.9,texas-arlington,152.1
2007-08,Southland,21,12,0.636,7,9,0.438,-2.87,-4.62,73.4,68.9,30,30,30,1,16,Scott Cross,TRUE,2008,FALSE,FALSE,FALSE,4.5,texas-arlington,142.3
2006-07,Southland,13,17,0.433,8,8,0.5,-11.84,-6.42,74.2,76.4,30,30,30,0,20,Scott Cross,FALSE,2007,FALSE,FALSE,FALSE,-2.2,texas-arlington,150.6
2005-06,Southland,14,16,0.467,7,9,0.438,-3.93,-2.46,72.8,72.3,30,30,30,0,20,Eddie McCarter,FALSE,2006,FALSE,FALSE,FALSE,0.5,texas-arlington,145.1
2004-05,Southland,13,15,0.464,7,9,0.438,-9.37,-4.24,70.5,73.3,30,30,30,0,20,Eddie McCarter,FALSE,2005,FALSE,FALSE,FALSE,-2.8,texas-arlington,143.8
2003-04,Southland,17,12,0.586,11,5,0.688,-6.13,-6.47,72.3,70.2,30,30,30,0,20,Eddie McCarter,FALSE,2004,FALSE,FALSE,FALSE,2.1,texas-arlington,142.5
2002-03,Southland,16,13,0.552,13,7,0.65,-6.13,-6.17,64.1,62.7,30,30,30,0,20,Eddie McCarter,FALSE,2003,FALSE,FALSE,FALSE,1.4,texas-arlington,126.8
2001-02,Southland,12,15,0.444,9,11,0.45,-10.36,-6.51,76.3,77.8,30,30,30,0,20,Eddie McCarter,FALSE,2002,FALSE,FALSE,FALSE,-1.5,texas-arlington,154.1
2000-01,Southland,13,15,0.464,11,9,0.55,-12.47,-8.86,73.2,76,30,30,30,0,20,Eddie McCarter,FALSE,2001,FALSE,FALSE,FALSE,-2.8,texas-arlington,149.2
2015-16,CUSA,19,14,0.576,10,8,0.556,-3.81,-4.93,77.4,74.9,30,30,30,0,20,Tim Floyd,FALSE,2016,FALSE,FALSE,FALSE,2.5,texas-el-paso,152.3
2014-15,CUSA,22,11,0.667,13,5,0.722,4.89,-0.51,69.2,63.8,30,30,30,0,20,Tim Floyd,FALSE,2015,FALSE,FALSE,FALSE,5.4,texas-el-paso,133
2013-14,CUSA,23,11,0.676,12,4,0.75,4.39,0.05,69,63.3,30,30,30,0,20,Tim Floyd,FALSE,2014,FALSE,FALSE,FALSE,5.7,texas-el-paso,132.3
2012-13,CUSA,18,14,0.563,10,6,0.625,4.63,2.38,63.8,61.6,30,30,30,0,20,Tim Floyd,FALSE,2013,FALSE,FALSE,FALSE,2.2,texas-el-paso,125.4
